trial	choice	gain	loss	subjID
4	4	50	0	44946
5	4	50	0	44946
6	3	50	0	44946
7	2	100	0	44946
8	1	100	0	44946
9	5	50	0	44946
10	3	50	-50	44946
11	3	50	0	44946
12	3	50	-75	44946
13	3	50	-25	44946
14	3	50	0	44946
15	3	50	0	44946
16	3	50	0	44946
17	3	50	-75	44946
18	3	50	-25	44946
19	3	50	0	44946
0	1	100	0	44952
1	2	100	0	44952
2	3	50	-75	44952
3	4	50	0	44952
4	1	100	0	44952
5	2	100	0	44952
6	4	50	0	44952
7	1	100	-300	44952
8	2	100	0	44952
9	4	50	0	44952
10	1	100	-150	44952
11	4	50	0	44952
12	3	50	-50	44952
13	2	100	0	44952
14	2	100	0	44952
15	2	100	0	44952
16	2	100	0	44952
17	2	100	0	44952
18	4	50	0	44952
19	2	100	-1250	44952
20	4	50	-250	44952
21	1	100	0	44952
22	3	50	0	44952
23	1	100	0	44952
24	3	50	-75	44952
25	1	100	0	44952
26	2	100	0	44952
27	1	100	-250	44952
28	2	100	0	44952
29	4	50	0	44952
30	4	50	0	44952
31	4	50	0	44952
32	4	50	0	44952
33	4	50	0	44952
34	4	50	-250	44952
35	2	100	0	44952
36	2	100	0	44952
37	2	100	0	44952
38	2	100	0	44952
39	2	100	0	44952
40	2	100	0	44952
41	2	100	0	44952
42	2	100	0	44952
43	2	100	-1250	44952
44	1	100	-200	44952
45	2	100	0	44952
46	4	50	0	44952
47	2	100	0	44952
48	4	50	0	44952
49	2	100	0	44952
50	4	50	0	44952
51	2	100	0	44952
52	4	50	0	44952
53	2	100	0	44952
54	4	50	0	44952
55	1	100	-350	44952
56	3	50	0	44952
57	3	50	-25	44952
58	2	100	0	44952
59	4	50	0	44952
60	2	100	-1250	44952
61	4	50	0	44952
62	4	50	0	44952
63	4	50	-250	44952
64	4	50	0	44952
65	4	50	0	44952
66	4	50	0	44952
67	4	50	0	44952
68	4	50	0	44952
69	4	50	0	44952
70	4	50	0	44952
71	4	50	0	44952
72	4	50	0	44952
73	4	50	-250	44952
74	2	100	0	44952
75	2	100	0	44952
76	2	100	0	44952
77	2	100	0	44952
78	2	100	-1250	44952
79	1	100	0	44952
80	1	100	0	44952
81	1	100	-150	44952
82	1	100	-250	44952
83	3	50	-25	44952
84	1	100	-200	44952
85	3	50	0	44952
86	1	100	0	44952
87	2	100	0	44952
88	3	50	0	44952
89	4	50	0	44952
90	1	100	-350	44952
91	2	100	0	44952
92	1	100	0	44952
93	3	50	0	44952
94	4	50	0	44952
95	1	100	-300	44952
96	2	100	0	44952
97	3	50	-50	44952
98	4	50	0	44952
99	1	100	0	44952
0	5	50	-75	44952
1	1	100	0	44952
2	2	100	0	44952
3	3	50	-75	44952
4	4	50	0	44952
5	4	50	0	44952
6	4	50	0	44952
7	4	50	0	44952
8	5	50	-50	44952
9	4	50	0	44952
10	4	50	0	44952
11	4	50	0	44952
12	4	50	0	44952
13	4	50	0	44952
14	4	50	0	44952
15	1	100	0	44952
16	1	100	-150	44952
17	4	50	0	44952
18	4	50	-250	44952
19	3	50	0	44952
0	4	50	0	44963
1	2	100	0	44963
2	3	50	-75	44963
3	4	50	0	44963
4	1	100	0	44963
5	3	50	-50	44963
6	2	100	0	44963
7	4	50	0	44963
8	4	50	0	44963
9	3	50	0	44963
10	1	100	0	44963
11	2	100	0	44963
12	3	50	-75	44963
13	2	100	0	44963
14	2	100	0	44963
15	2	100	0	44963
16	2	100	0	44963
17	2	100	0	44963
18	2	100	-1250	44963
19	3	50	0	44963
20	4	50	0	44963
21	4	50	-250	44963
22	1	100	-300	44963
23	3	50	-25	44963
24	2	100	0	44963
25	2	100	0	44963
26	2	100	0	44963
27	3	50	-25	44963
28	2	100	0	44963
29	2	100	0	44963
30	4	50	0	44963
31	1	100	-150	44963
32	2	100	0	44963
33	3	50	0	44963
34	2	100	0	44963
35	2	100	0	44963
36	2	100	0	44963
37	3	50	0	44963
38	4	50	0	44963
39	2	100	0	44963
40	2	100	-1250	44963
41	3	50	0	44963
42	3	50	-50	44963
43	2	100	0	44963
44	2	100	0	44963
45	2	100	0	44963
46	1	100	0	44963
47	1	100	0	44963
48	2	100	0	44963
49	4	50	0	44963
50	2	100	0	44963
51	2	100	0	44963
52	1	100	0	44963
53	1	100	-250	44963
54	4	50	0	44963
55	2	100	-1250	44963
56	3	50	-75	44963
57	4	50	0	44963
58	4	50	-250	44963
59	2	100	0	44963
60	1	100	-200	44963
61	2	100	0	44963
62	2	100	0	44963
63	2	100	0	44963
64	2	100	-1250	44963
65	3	50	0	44963
66	2	100	0	44963
67	2	100	0	44963
68	4	50	0	44963
69	1	100	-350	44963
70	2	100	0	44963
71	2	100	0	44963
72	2	100	0	44963
73	3	50	0	44963
74	2	100	0	44963
75	2	100	0	44963
76	4	50	0	44963
77	3	50	-50	44963
78	2	100	0	44963
79	2	100	0	44963
80	1	100	0	44963
81	2	100	0	44963
82	1	100	0	44963
83	4	50	0	44963
84	3	50	-25	44963
85	2	100	0	44963
86	1	100	-150	44963
87	2	100	0	44963
88	2	100	0	44963
89	2	100	0	44963
90	4	50	0	44963
91	4	50	0	44963
92	1	100	-250	44963
93	2	100	0	44963
94	2	100	0	44963
95	2	100	-1250	44963
96	3	50	-50	44963
97	4	50	0	44963
98	2	100	0	44963
99	2	100	0	44963
0	5	50	-75	44963
1	2	100	0	44963
2	2	100	0	44963
3	2	100	0	44963
4	4	50	0	44963
5	3	50	0	44963
6	2	100	0	44963
7	2	100	0	44963
8	2	100	0	44963
9	5	50	-50	44963
10	5	50	0	44963
11	1	100	-200	44963
12	2	100	0	44963
13	2	100	0	44963
14	2	100	-1250	44963
15	3	50	0	44963
16	4	50	0	44963
17	5	50	-75	44963
18	2	100	0	44963
19	2	100	0	44963
